date,user_id,video,sexual,hateful,spam
3/19/20,ekr,79,0,0,1
3/20/20,ekr,80,0,0,0
3/21/20,ekr,81,1,0,0
3/22/20,ekr,82,0,1,0
3/23/20,ekr,83,0,0,0
3/24/20,ekr,84,0,0,0
3/25/20,ekr,85,0,0,0
3/26/20,ekr,86,0,0,1
3/27/20,ekr,87,0,0,0
3/28/20,ekr,88,0,0,0
3/29/20,ekr,89,0,1,1
3/30/20,ekr,90,1,1,1
3/31/20,ekr,91,1,0,1
4/1/20,ekr,92,0,1,0
4/2/20,ekr,93,1,0,0
4/3/20,ekr,94,0,0,0
4/4/20,ekr,95,0,1,0
4/5/20,ekr,96,0,0,0
4/6/20,ekr,97,0,1,0
4/7/20,ekr,98,0,0,1
4/8/20,ekr,99,0,1,0
4/9/20,ekr,100,0,0,0
4/10/20,ekr,101,0,0,0
4/11/20,ekr,102,0,1,0
4/12/20,ekr,103,0,0,0
4/13/20,ekr,104,0,0,0
4/14/20,ekr,105,0,0,0
4/15/20,ekr,106,1,1,0
4/16/20,ekr,107,1,0,1
4/17/20,ekr,108,0,0,1
4/18/20,ekr,109,0,0,0
4/19/20,ekr,110,0,0,0
4/20/20,ekr,111,1,0,0
4/21/20,ekr,112,0,0,0
4/22/20,ekr,113,0,0,0
4/23/20,ekr,114,0,0,0
4/24/20,ekr,115,0,0,0
4/25/20,ekr,116,0,0,0
4/26/20,ekr,117,0,0,1
4/27/20,ekr,118,1,0,0
4/28/20,ekr,119,1,0,0
4/29/20,ekr,120,1,1,0
4/30/20,ekr,121,0,1,0
5/1/20,ekr,122,1,0,1
5/2/20,ekr,123,1,0,0
5/3/20,ekr,124,0,0,0
5/4/20,ekr,125,0,0,1
5/5/20,ekr,126,0,0,0
5/6/20,ekr,127,0,0,0
5/7/20,ekr,128,0,0,0
5/8/20,ekr,129,0,1,0
5/9/20,ekr,130,0,0,0
5/10/20,ekr,131,0,0,0
5/11/20,ekr,132,0,0,1
5/12/20,ekr,133,0,0,0
5/13/20,ekr,134,0,1,0
5/14/20,ekr,135,0,1,0
5/15/20,ekr,136,0,0,0
5/16/20,ekr,137,0,0,0
5/17/20,ekr,138,0,0,1
5/18/20,ekr,139,1,0,0
5/19/20,ekr,140,1,0,0
5/20/20,ekr,141,0,0,0
5/21/20,ekr,142,0,0,1
5/22/20,ekr,143,0,0,1
5/23/20,ekr,144,0,0,0
1/1/20,apt,1,0,0,0
1/2/20,apt,2,1,0,0
1/3/20,apt,3,0,0,0
1/4/20,apt,4,1,0,0
1/5/20,apt,5,0,0,0
1/6/20,apt,6,0,0,0
1/7/20,apt,7,0,0,0
1/8/20,apt,8,1,0,0
1/9/20,apt,9,0,0,0
1/10/20,apt,10,0,0,0
1/11/20,apt,11,0,1,0
1/12/20,apt,12,0,1,1
1/13/20,apt,13,0,1,0
1/14/20,apt,14,0,0,0
1/15/20,apt,15,0,1,1
1/16/20,apt,16,1,0,0
1/17/20,apt,17,0,0,0
1/18/20,apt,18,1,0,0
1/19/20,apt,19,0,0,0
1/20/20,apt,20,0,0,0
1/21/20,apt,21,0,1,0
1/22/20,apt,22,0,1,0
1/23/20,apt,23,0,0,0
1/24/20,apt,24,0,0,0
1/25/20,apt,25,1,0,0
1/26/20,apt,26,1,0,1
1/27/20,apt,27,0,0,0
1/28/20,apt,28,1,1,0
1/29/20,apt,29,0,1,0
1/30/20,apt,30,0,1,0
1/31/20,apt,31,0,0,1
2/1/20,apt,32,0,1,1
2/2/20,apt,33,1,0,0
2/3/20,apt,34,0,0,0
2/4/20,apt,35,0,0,1
2/5/20,apt,36,0,0,0
2/6/20,apt,37,0,1,0
2/7/20,apt,38,0,1,0
2/8/20,apt,39,0,0,0
2/9/20,apt,40,0,0,0
2/10/20,apt,41,0,1,0
2/11/20,apt,42,0,0,0
2/12/20,apt,43,0,0,0
2/13/20,apt,44,1,0,0
2/14/20,apt,45,0,0,0
2/15/20,apt,46,1,0,1
2/16/20,apt,47,1,1,0
2/17/20,apt,48,0,0,0
2/18/20,apt,49,1,1,0
2/19/20,apt,50,1,1,0
2/20/20,apt,51,0,0,0
2/21/20,apt,52,0,0,0
2/22/20,apt,53,0,0,0
2/23/20,apt,54,1,0,1
2/24/20,apt,55,0,0,0
2/25/20,apt,56,0,0,0
2/26/20,apt,57,0,1,1
2/27/20,apt,58,0,0,0
2/28/20,apt,59,1,0,0
2/29/20,apt,60,0,0,1
3/1/20,apt,61,0,0,0
3/2/20,apt,62,0,1,0
3/3/20,apt,63,0,1,0
3/4/20,apt,64,1,1,0
3/5/20,apt,65,0,1,0
3/6/20,apt,66,0,0,0
3/7/20,apt,67,0,0,0
3/8/20,apt,68,0,0,0
3/9/20,apt,69,1,0,0
3/10/20,apt,70,0,0,0
3/11/20,apt,71,0,1,0
3/12/20,apt,72,0,0,0
3/13/20,apt,73,0,0,0
3/14/20,apt,74,0,0,0
3/15/20,apt,75,0,0,1
3/16/20,apt,76,0,0,1
3/17/20,apt,77,0,0,0
3/18/20,apt,78,0,0,0
3/19/20,apt,79,1,0,1
3/20/20,apt,80,0,1,0
3/21/20,apt,81,0,0,0
3/22/20,apt,82,0,0,1
3/23/20,apt,83,0,0,0
3/24/20,apt,84,1,0,0
3/25/20,apt,85,0,0,0
3/26/20,apt,86,0,0,0
3/27/20,apt,87,0,0,0
3/28/20,apt,88,0,0,0
3/29/20,apt,89,0,0,0
3/30/20,apt,90,0,0,0
3/31/20,apt,91,0,0,0
4/1/20,apt,92,0,0,0
4/2/20,apt,93,0,1,0
4/3/20,apt,94,0,0,0
4/4/20,apt,95,0,0,0
4/5/20,apt,96,0,1,0
4/6/20,apt,97,0,0,0
4/7/20,apt,98,1,0,0
4/8/20,apt,99,0,0,0
4/9/20,apt,100,0,0,0
4/10/20,apt,101,1,1,0
4/11/20,apt,102,0,1,0
4/12/20,apt,103,1,1,0
4/13/20,apt,104,0,0,1
4/14/20,apt,105,1,1,0
4/15/20,apt,106,0,0,0
4/16/20,apt,107,1,1,0
4/17/20,apt,108,0,0,0
4/18/20,apt,109,0,1,1
4/19/20,apt,110,0,0,0
4/20/20,apt,111,0,1,0
4/21/20,apt,112,0,0,1
4/22/20,apt,113,0,1,0
4/23/20,apt,114,0,1,1
4/24/20,apt,115,0,0,0
4/25/20,apt,116,0,0,1
4/26/20,apt,117,1,0,0
1/1/20,dzs,1,0,0,0
1/2/20,dzs,2,0,0,0
1/3/20,dzs,3,0,0,0
1/4/20,dzs,4,0,1,1
1/5/20,dzs,5,1,1,0
1/6/20,dzs,6,0,0,0
1/7/20,dzs,7,0,0,1
1/8/20,dzs,8,0,1,0
1/9/20,dzs,9,1,1,0
1/10/20,dzs,10,0,0,0
1/11/20,dzs,11,0,1,0
1/12/20,dzs,12,1,1,0
1/13/20,dzs,13,0,0,0
1/14/20,dzs,14,0,0,0
1/15/20,dzs,15,0,0,1
1/16/20,dzs,16,0,0,0
1/17/20,dzs,17,0,0,0
1/18/20,dzs,18,0,0,0
1/19/20,dzs,19,1,0,0
1/20/20,dzs,20,0,0,0
1/21/20,dzs,21,1,0,0
1/22/20,dzs,22,0,0,0
1/23/20,dzs,23,0,0,0
1/24/20,dzs,24,1,1,1
1/25/20,dzs,25,0,0,0
1/26/20,dzs,26,0,0,0
1/27/20,dzs,27,0,1,0
1/28/20,dzs,28,0,0,0
1/29/20,dzs,29,0,0,0
1/30/20,dzs,30,0,0,0
1/31/20,dzs,31,0,1,0
2/1/20,dzs,32,0,1,0
2/2/20,dzs,33,0,0,0
2/3/20,dzs,34,1,0,0
2/4/20,dzs,35,0,0,0
2/5/20,dzs,36,0,1,0
2/6/20,dzs,37,1,0,0
2/7/20,dzs,38,1,0,0
2/8/20,dzs,39,0,0,0
2/9/20,dzs,40,0,1,0
2/10/20,dzs,41,0,0,0
2/11/20,dzs,42,0,0,0
2/12/20,dzs,43,0,0,0
2/13/20,dzs,44,0,0,0
2/14/20,dzs,45,0,0,0
2/15/20,dzs,46,0,0,0
2/16/20,dzs,47,1,0,0
2/17/20,dzs,48,0,0,0
2/18/20,dzs,49,0,0,0
2/19/20,dzs,50,0,1,0
2/20/20,dzs,51,1,0,1
2/21/20,dzs,52,0,0,0
2/22/20,dzs,53,1,0,0
2/23/20,dzs,54,0,0,0
2/24/20,dzs,55,0,0,0
2/25/20,dzs,56,0,0,0
2/26/20,dzs,57,1,0,0
2/27/20,dzs,58,0,0,0
2/28/20,dzs,59,1,0,1
2/29/20,dzs,60,1,0,0
3/1/20,dzs,61,1,0,0
3/2/20,dzs,62,0,1,1
3/3/20,dzs,63,0,0,0
3/4/20,dzs,64,0,0,1
3/5/20,dzs,65,1,1,0
3/6/20,dzs,66,0,0,0
3/7/20,dzs,67,0,1,1
3/8/20,dzs,68,1,1,0
3/9/20,dzs,69,0,0,1
3/10/20,dzs,70,1,0,1
3/11/20,dzs,71,0,0,0
3/12/20,dzs,72,1,0,0
3/13/20,dzs,73,1,0,0
3/14/20,dzs,74,0,0,0
3/15/20,dzs,75,0,0,0
3/16/20,dzs,76,0,0,0
3/17/20,dzs,77,0,1,0
3/18/20,dzs,78,0,0,0
3/19/20,dzs,79,0,0,1
3/20/20,dzs,80,0,0,0
3/21/20,dzs,81,0,0,0
3/22/20,dzs,82,0,1,0
3/23/20,dzs,83,0,0,1
3/24/20,dzs,84,1,1,1
3/25/20,dzs,85,0,1,1
3/26/20,dzs,86,1,0,0
3/27/20,dzs,87,1,0,1
3/28/20,dzs,88,0,0,0
3/29/20,dzs,89,0,0,0
3/30/20,dzs,90,0,0,1
3/31/20,dzs,91,0,0,1
4/1/20,dzs,92,0,0,1
4/2/20,dzs,93,0,0,0
4/3/20,dzs,94,0,1,0
4/4/20,dzs,95,0,0,0
4/5/20,dzs,96,0,0,0
4/6/20,dzs,97,0,0,0
4/7/20,dzs,98,0,0,0
4/8/20,dzs,99,0,1,0
4/9/20,dzs,100,0,0,0
4/10/20,dzs,101,0,1,0
4/11/20,dzs,102,0,1,0
4/12/20,dzs,103,0,0,0
4/13/20,dzs,104,0,0,0
4/14/20,dzs,105,0,0,0
4/15/20,dzs,106,0,0,1
4/16/20,dzs,107,0,0,0
4/17/20,dzs,108,0,0,0
1/1/20,qat,1,0,0,0
1/2/20,qat,2,0,0,1
1/3/20,qat,3,1,1,0
1/4/20,qat,4,0,0,0
1/5/20,qat,5,0,1,0
1/6/20,qat,6,1,0,0
1/7/20,qat,7,0,0,0
1/8/20,qat,8,0,0,0
1/9/20,qat,9,0,0,0
1/10/20,qat,10,0,0,0
1/11/20,qat,11,0,0,0
1/12/20,qat,12,0,0,0
1/13/20,qat,13,0,0,0
1/14/20,qat,14,0,1,1
1/15/20,qat,15,0,0,0
1/16/20,qat,16,0,0,0
1/17/20,qat,17,0,0,1
1/18/20,qat,18,0,0,0
1/19/20,qat,19,0,1,0
1/20/20,qat,20,0,0,0
1/21/20,qat,21,0,0,0
1/22/20,qat,22,0,0,0
1/23/20,qat,23,0,0,0
1/24/20,qat,24,0,0,0
1/25/20,qat,25,0,0,0
1/26/20,qat,26,0,0,1
1/27/20,qat,27,0,0,0
1/28/20,qat,28,0,0,0
1/29/20,qat,29,0,0,0
1/30/20,qat,30,0,0,0
1/31/20,qat,31,0,0,0
2/1/20,qat,32,0,0,0
2/2/20,qat,33,1,0,0
2/3/20,qat,34,0,0,0
2/4/20,qat,35,0,0,0
2/5/20,qat,36,0,1,1
2/6/20,qat,37,0,0,1
2/7/20,qat,38,0,0,0
2/8/20,qat,39,1,0,0
2/9/20,qat,40,0,1,1
2/10/20,qat,41,0,1,0
2/11/20,qat,42,0,0,0
2/12/20,qat,43,0,0,0
2/13/20,qat,44,0,1,0
2/14/20,qat,45,0,0,0
2/15/20,qat,46,0,1,0
2/16/20,qat,47,1,1,0
2/17/20,qat,48,0,0,1
2/18/20,qat,49,0,0,1
2/19/20,qat,50,0,0,0
2/20/20,qat,51,0,0,1
2/21/20,qat,52,0,0,0
2/22/20,qat,53,0,0,0
2/23/20,qat,54,0,0,1
2/24/20,qat,55,0,0,0
2/25/20,qat,56,1,0,0
2/26/20,qat,57,0,0,0
2/27/20,qat,58,0,0,0
2/28/20,qat,59,0,0,0
2/29/20,qat,60,0,0,0
3/1/20,qat,61,0,0,1
3/2/20,qat,62,1,0,1
3/3/20,qat,63,0,0,1
3/4/20,qat,64,1,0,0
3/5/20,qat,65,0,0,0
3/6/20,qat,66,0,0,0
3/7/20,qat,67,0,0,0
3/8/20,qat,68,0,0,1
3/9/20,qat,69,0,0,0
3/10/20,qat,70,0,1,0
3/11/20,qat,71,0,0,0
3/12/20,qat,72,0,1,0
3/13/20,qat,73,1,0,0
3/14/20,qat,74,0,1,0
3/15/20,qat,75,0,0,0
3/16/20,qat,76,0,0,0
3/17/20,qat,77,0,0,0
3/18/20,qat,78,0,1,0
3/19/20,qat,79,0,0,0
3/20/20,qat,80,0,0,1
3/21/20,qat,81,0,0,1
3/22/20,qat,82,0,0,0
3/23/20,qat,83,1,0,0
3/24/20,qat,84,1,0,0
3/25/20,qat,85,1,1,0
3/26/20,qat,86,1,0,0
3/27/20,qat,87,0,1,0
3/28/20,qat,88,0,1,0
3/29/20,qat,89,0,0,0
3/30/20,qat,90,0,0,0
3/31/20,qat,91,0,0,1
4/1/20,qat,92,0,1,1
4/2/20,qat,93,0,1,0
4/3/20,qat,94,0,0,0
4/4/20,qat,95,0,0,0
4/5/20,qat,96,0,0,0
4/6/20,qat,97,0,0,0
4/7/20,qat,98,0,0,0
4/8/20,qat,99,0,0,0
4/9/20,qat,100,0,0,0
4/10/20,qat,101,0,1,0
4/11/20,qat,102,0,0,0
4/12/20,qat,103,0,0,0
4/13/20,qat,104,0,1,0
4/14/20,qat,105,0,0,0
4/15/20,qat,106,0,1,1
4/16/20,qat,107,0,1,0
4/17/20,qat,108,0,1,0
1/1/20,wsg,1,0,0,0
1/2/20,wsg,2,0,0,1
1/3/20,wsg,3,0,0,0
1/4/20,wsg,4,1,0,0
1/5/20,wsg,5,0,0,1
1/6/20,wsg,6,0,0,0
1/7/20,wsg,7,0,0,0
1/8/20,wsg,8,0,1,0
1/9/20,wsg,9,0,0,0
1/10/20,wsg,10,0,0,0
1/11/20,wsg,11,0,0,1
1/12/20,wsg,12,0,0,0
1/13/20,wsg,13,0,0,0
1/14/20,wsg,14,1,1,0
1/15/20,wsg,15,0,0,0
1/16/20,wsg,16,0,0,1
1/17/20,wsg,17,0,0,1
1/18/20,wsg,18,0,0,1
1/19/20,wsg,19,0,0,0
1/20/20,wsg,20,1,0,0
1/21/20,wsg,21,0,1,0
1/22/20,wsg,22,0,0,0
1/23/20,wsg,23,1,1,0
1/24/20,wsg,24,0,0,0
1/25/20,wsg,25,0,0,0
1/26/20,wsg,26,0,0,1
1/27/20,wsg,27,0,0,0
1/28/20,wsg,28,0,0,0
1/29/20,wsg,29,0,0,1
1/30/20,wsg,30,0,0,0
1/31/20,wsg,31,1,0,0
2/1/20,wsg,32,0,0,1
2/2/20,wsg,33,1,0,0
2/3/20,wsg,34,0,0,0
2/4/20,wsg,35,0,0,0
2/5/20,wsg,36,0,1,1
2/6/20,wsg,37,0,1,1
2/7/20,wsg,38,1,0,1
2/8/20,wsg,39,0,0,0
2/9/20,wsg,40,0,0,0
2/10/20,wsg,41,0,0,1
2/11/20,wsg,42,0,0,0
2/12/20,wsg,43,0,0,0
2/13/20,wsg,44,0,0,0
2/14/20,wsg,45,0,0,0
2/15/20,wsg,46,0,0,0
2/16/20,wsg,47,0,0,1
2/17/20,wsg,48,0,0,0
2/18/20,wsg,49,0,0,0
1/1/20,kjn,1,0,0,0
1/2/20,kjn,2,0,0,0
1/3/20,kjn,3,0,0,1
1/4/20,kjn,4,0,1,0
1/5/20,kjn,5,0,0,0
1/6/20,kjn,6,0,0,0
1/7/20,kjn,7,0,0,0
1/8/20,kjn,8,1,0,0
1/9/20,kjn,9,0,0,1
1/10/20,kjn,10,0,0,0
1/11/20,kjn,11,1,0,0
1/12/20,kjn,12,0,0,0
1/13/20,kjn,13,0,0,0
1/14/20,kjn,14,0,0,0
1/15/20,kjn,15,1,0,0
1/16/20,kjn,16,0,0,0
1/17/20,kjn,17,0,0,0
1/18/20,kjn,18,0,0,0
1/19/20,kjn,19,0,0,0
1/20/20,kjn,20,0,0,0
1/21/20,kjn,21,0,1,0
1/22/20,kjn,22,1,0,0
1/23/20,kjn,23,0,0,0
1/24/20,kjn,24,0,0,0
1/25/20,kjn,25,0,0,0
1/26/20,kjn,26,0,0,0
1/27/20,kjn,27,0,0,0
1/28/20,kjn,28,0,0,0
1/29/20,kjn,29,0,0,1
1/30/20,kjn,30,0,0,0
1/31/20,kjn,31,0,0,0
2/1/20,kjn,32,0,1,0
2/2/20,kjn,33,0,0,0
1/1/20,dcr,1,0,0,0
1/2/20,dcr,2,1,0,0
1/3/20,dcr,3,0,1,0
1/4/20,dcr,4,0,0,0
1/5/20,dcr,5,0,0,1
1/6/20,dcr,6,0,0,0
1/7/20,dcr,7,0,0,0
1/8/20,dcr,8,0,0,0
1/9/20,dcr,9,0,0,1
1/10/20,dcr,10,0,0,1
1/11/20,dcr,11,0,0,0
1/12/20,dcr,12,0,1,0
1/13/20,dcr,13,1,0,1
1/14/20,dcr,14,0,0,0
1/15/20,dcr,15,0,1,0
1/16/20,dcr,16,0,0,1
1/17/20,dcr,17,1,0,1
1/18/20,dcr,18,1,0,0
1/19/20,dcr,19,0,0,0
1/20/20,dcr,20,0,0,0
1/21/20,dcr,21,0,0,0
1/22/20,dcr,22,0,0,1
1/23/20,dcr,23,0,0,0
1/24/20,dcr,24,0,0,0
1/25/20,dcr,25,0,0,1
1/26/20,dcr,26,1,0,0
1/27/20,dcr,27,0,0,0
1/28/20,dcr,28,1,0,0
1/29/20,dcr,29,0,0,0
1/30/20,dcr,30,0,0,0
1/31/20,dcr,31,0,0,1
2/1/20,dcr,32,1,1,0
2/2/20,dcr,33,0,0,0
2/3/20,dcr,34,0,0,0
2/4/20,dcr,35,0,1,0
2/5/20,dcr,36,0,1,1
2/6/20,dcr,37,0,0,0
2/7/20,dcr,38,1,1,0
2/8/20,dcr,39,0,0,0
2/9/20,dcr,40,0,1,0
2/10/20,dcr,41,0,0,0
2/11/20,dcr,42,0,0,0
2/12/20,dcr,43,0,0,0
2/13/20,dcr,44,0,0,0
2/14/20,dcr,45,0,0,0
2/15/20,dcr,46,0,0,0
2/16/20,dcr,47,0,0,0
2/17/20,dcr,48,0,0,0
2/18/20,dcr,49,0,0,0
2/19/20,dcr,50,0,0,0
2/20/20,dcr,51,0,0,0
2/21/20,dcr,52,0,1,0
2/22/20,dcr,53,0,0,0
2/23/20,dcr,54,0,1,0
2/24/20,dcr,55,0,0,0
2/25/20,dcr,56,0,0,0
2/26/20,dcr,57,1,0,0
2/27/20,dcr,58,0,1,1
2/28/20,dcr,59,0,0,0
2/29/20,dcr,60,0,0,0
3/1/20,dcr,61,0,0,0
3/2/20,dcr,62,0,0,0
3/3/20,dcr,63,1,0,0
3/4/20,dcr,64,0,0,0
3/5/20,dcr,65,0,0,0
3/6/20,dcr,66,0,0,0
3/7/20,dcr,67,0,0,0
3/8/20,dcr,68,0,0,0
3/9/20,dcr,69,0,0,0
3/10/20,dcr,70,1,0,0
3/11/20,dcr,71,0,1,0
3/12/20,dcr,72,0,0,0
3/13/20,dcr,73,1,0,0
3/14/20,dcr,74,0,0,1
3/15/20,dcr,75,0,0,1
3/16/20,dcr,76,0,0,0
3/17/20,dcr,77,0,1,0
3/18/20,dcr,78,0,0,0
3/19/20,dcr,79,1,0,0
3/20/20,dcr,80,0,0,0
3/21/20,dcr,81,1,0,0
3/22/20,dcr,82,1,0,0
3/23/20,dcr,83,0,1,0
3/24/20,dcr,84,1,0,0
3/25/20,dcr,85,0,0,0
3/26/20,dcr,86,0,0,0
3/27/20,dcr,87,0,0,0
3/28/20,dcr,88,0,0,0
3/29/20,dcr,89,0,0,0
1/1/20,tmz,1,0,1,0
1/2/20,tmz,2,1,0,0
1/3/20,tmz,3,0,0,1
1/4/20,tmz,4,0,0,0
1/5/20,tmz,5,0,0,0
1/6/20,tmz,6,0,1,0
1/7/20,tmz,7,1,1,0
1/8/20,tmz,8,1,0,1
1/9/20,tmz,9,0,0,0
1/10/20,tmz,10,0,0,1
1/11/20,tmz,11,0,1,0
1/12/20,tmz,12,0,0,1
1/13/20,tmz,13,0,0,0
1/14/20,tmz,14,0,0,0
1/15/20,tmz,15,0,0,0
1/16/20,tmz,16,0,0,0
1/17/20,tmz,17,1,0,0
1/18/20,tmz,18,0,0,1
1/19/20,tmz,19,0,0,1
1/20/20,tmz,20,0,1,0
1/21/20,tmz,21,0,0,1
1/22/20,tmz,22,0,1,1
1/23/20,tmz,23,1,0,0
1/24/20,tmz,24,0,0,1
1/25/20,tmz,25,0,0,0
1/26/20,tmz,26,0,0,0
1/27/20,tmz,27,1,1,0
1/28/20,tmz,28,0,0,0
1/29/20,tmz,29,0,0,0
1/30/20,tmz,30,1,0,0
1/31/20,tmz,31,0,0,0
2/1/20,tmz,32,0,1,0
2/2/20,tmz,33,1,0,0
2/3/20,tmz,34,0,0,0
2/4/20,tmz,35,0,0,0
2/5/20,tmz,36,0,1,0
2/6/20,tmz,37,0,1,0
2/7/20,tmz,38,0,0,0
2/8/20,tmz,39,0,0,0
2/9/20,tmz,40,0,0,0
2/10/20,tmz,41,0,0,1
2/11/20,tmz,42,0,1,1
2/12/20,tmz,43,0,1,0
2/13/20,tmz,44,0,0,0
2/14/20,tmz,45,1,1,0
2/15/20,tmz,46,0,0,0
2/16/20,tmz,47,0,1,0
2/17/20,tmz,48,0,0,0
2/18/20,tmz,49,0,0,0
2/19/20,tmz,50,0,1,0
2/20/20,tmz,51,1,1,0
2/21/20,tmz,52,0,1,0
2/22/20,tmz,53,0,0,0
2/23/20,tmz,54,0,0,0
2/24/20,tmz,55,0,0,0
2/25/20,tmz,56,1,0,0
2/26/20,tmz,57,0,0,0
2/27/20,tmz,58,0,1,0
2/28/20,tmz,59,0,1,0
2/29/20,tmz,60,1,0,0
3/1/20,tmz,61,0,1,0
3/2/20,tmz,62,0,1,0
3/3/20,tmz,63,0,0,0
3/4/20,tmz,64,0,0,1
3/5/20,tmz,65,0,0,0
3/6/20,tmz,66,0,0,1
3/7/20,tmz,67,0,0,0
3/8/20,tmz,68,0,0,0
3/9/20,tmz,69,0,0,0
3/10/20,tmz,70,0,0,0
3/11/20,tmz,71,1,0,0
3/12/20,tmz,72,0,0,1
3/13/20,tmz,73,1,0,0
3/14/20,tmz,74,0,0,0
3/15/20,tmz,75,0,0,0
3/16/20,tmz,76,0,0,0
3/17/20,tmz,77,0,0,0
3/18/20,tmz,78,0,0,1
3/19/20,tmz,79,0,0,0
3/20/20,tmz,80,0,0,1
1/1/20,wvq,1,0,0,0
1/2/20,wvq,2,0,0,1
1/3/20,wvq,3,1,1,1
1/4/20,wvq,4,0,1,1
1/5/20,wvq,5,1,0,0
1/6/20,wvq,6,0,0,0
1/7/20,wvq,7,0,1,0
1/8/20,wvq,8,0,0,1
1/9/20,wvq,9,1,1,0
1/10/20,wvq,10,0,0,1
1/11/20,wvq,11,0,0,0
1/12/20,wvq,12,1,0,0
1/13/20,wvq,13,1,0,0
1/14/20,wvq,14,0,0,0
1/15/20,wvq,15,0,0,0
1/16/20,wvq,16,0,0,0
1/17/20,wvq,17,0,0,0
1/18/20,wvq,18,0,1,1
1/19/20,wvq,19,0,1,0
1/20/20,wvq,20,1,0,0
1/21/20,wvq,21,1,1,0
1/22/20,wvq,22,0,0,1
1/23/20,wvq,23,0,0,0
1/24/20,wvq,24,0,1,0
1/25/20,wvq,25,0,0,0
1/26/20,wvq,26,1,0,0
1/27/20,wvq,27,0,0,0
1/28/20,wvq,28,0,0,0
1/29/20,wvq,29,1,1,0
1/30/20,wvq,30,0,0,0
1/31/20,wvq,31,0,1,0
2/1/20,wvq,32,0,1,0
2/2/20,wvq,33,1,0,0
2/3/20,wvq,34,0,0,1
2/4/20,wvq,35,0,1,1
2/5/20,wvq,36,1,1,0
2/6/20,wvq,37,0,0,0
2/7/20,wvq,38,0,0,0
2/8/20,wvq,39,0,0,0
2/9/20,wvq,40,0,0,0
2/10/20,wvq,41,0,0,0
2/11/20,wvq,42,0,0,0
2/12/20,wvq,43,0,0,0
2/13/20,wvq,44,0,0,0
2/14/20,wvq,45,0,0,0
2/15/20,wvq,46,0,0,0
2/16/20,wvq,47,0,0,0
2/17/20,wvq,48,0,0,0
2/18/20,wvq,49,0,0,0
2/19/20,wvq,50,0,0,0
2/20/20,wvq,51,1,1,0
2/21/20,wvq,52,0,0,0
2/22/20,wvq,53,0,0,0
2/23/20,wvq,54,1,0,0
2/24/20,wvq,55,0,0,0
2/25/20,wvq,56,0,0,0
2/26/20,wvq,57,0,0,1
2/27/20,wvq,58,1,0,0
2/28/20,wvq,59,0,0,1
2/29/20,wvq,60,0,0,0
3/1/20,wvq,61,0,1,0
3/2/20,wvq,62,0,0,0
3/3/20,wvq,63,0,0,0
3/4/20,wvq,64,0,0,0
3/5/20,wvq,65,0,1,0
3/6/20,wvq,66,0,0,0
3/7/20,wvq,67,0,0,0
3/8/20,wvq,68,0,0,1
3/9/20,wvq,69,0,0,0
3/10/20,wvq,70,0,0,0
3/11/20,wvq,71,0,1,0
3/12/20,wvq,72,0,0,0
3/13/20,wvq,73,0,0,0
3/14/20,wvq,74,0,0,0
3/15/20,wvq,75,1,0,0
3/16/20,wvq,76,1,0,0
3/17/20,wvq,77,1,0,0
3/18/20,wvq,78,0,0,0
3/19/20,wvq,79,0,0,0
3/20/20,wvq,80,0,0,1
3/21/20,wvq,81,0,0,0
3/22/20,wvq,82,1,0,0
3/23/20,wvq,83,0,0,0
3/24/20,wvq,84,0,0,0
3/25/20,wvq,85,1,0,1
3/26/20,wvq,86,0,0,1
3/27/20,wvq,87,0,1,1
3/28/20,wvq,88,0,0,0
3/29/20,wvq,89,0,0,0
3/30/20,wvq,90,1,0,1
3/31/20,wvq,91,0,0,0
4/1/20,wvq,92,0,1,0
4/2/20,wvq,93,0,0,1
4/3/20,wvq,94,0,0,1
4/4/20,wvq,95,0,0,0
4/5/20,wvq,96,0,1,0
4/6/20,wvq,97,0,0,1
4/7/20,wvq,98,0,1,0
4/8/20,wvq,99,0,0,0
4/9/20,wvq,100,0,1,0
4/10/20,wvq,101,1,0,0
4/11/20,wvq,102,1,0,0
4/12/20,wvq,103,0,1,0
4/13/20,wvq,104,0,0,1
4/14/20,wvq,105,0,0,0
4/15/20,wvq,106,0,0,0
4/16/20,wvq,107,0,0,0
4/17/20,wvq,108,1,0,0
4/18/20,wvq,109,0,0,0
4/19/20,wvq,110,0,0,1
4/20/20,wvq,111,0,1,0
4/21/20,wvq,112,1,0,0
4/22/20,wvq,113,0,1,0
4/23/20,wvq,114,0,0,0
4/24/20,wvq,115,0,1,1
4/25/20,wvq,116,0,0,0
4/26/20,wvq,117,1,0,0
4/27/20,wvq,118,0,1,0
4/28/20,wvq,119,0,0,0
1/1/20,uhp,1,1,1,0
1/2/20,uhp,2,1,0,0
1/3/20,uhp,3,0,0,0
1/4/20,uhp,4,1,0,1
1/5/20,uhp,5,1,0,0
1/6/20,uhp,6,0,0,1
1/7/20,uhp,7,0,0,1
1/8/20,uhp,8,0,0,1
1/9/20,uhp,9,0,1,0
1/10/20,uhp,10,0,1,1
1/11/20,uhp,11,0,0,1
1/12/20,uhp,12,0,0,0
1/13/20,uhp,13,0,1,0
1/14/20,uhp,14,0,0,1
1/15/20,uhp,15,0,0,0
1/16/20,uhp,16,0,0,0
1/17/20,uhp,17,0,1,0
1/18/20,uhp,18,0,1,0
1/19/20,uhp,19,0,0,0
1/20/20,uhp,20,0,0,1
